Request ID,Status,Action Type,Date Submitted,Date Completed,Address,Platform,Submitted By
REQ441618,Closed,Repair Pothole in Street,03/14/2013 12:00:00 AM,03/14/2013 12:00:00 AM,"28 Bradbury St
Cambridge, MA
(42.37519664400048, -71.12964798599967)",,web-services
REQ480950,Closed,Repair Pothole in Street,03/22/2014 12:00:00 AM,03/26/2014 12:00:00 AM,"43 Walden St
Cambridge, MA
(42.38953250600048, -71.12462462499963)",,web-services
REQ417047,Closed,Repair Pothole in Street,07/22/2012 12:00:00 AM,07/30/2012 12:00:00 AM,"866 U.S. 3
Cambridge, MA
(42.3968009620005, -71.14102404899967)",iPhone,web-services
REQ410294,Closed,Repair Pothole in Street,06/05/2012 12:00:00 AM,06/07/2012 12:00:00 AM,"65 Eustis St
Cambridge, MA
(42.38343661100049, -71.11384789699963)",,web-services
REQ448115,Closed,Repair Pothole in Street,05/18/2013 12:00:00 AM,05/20/2013 12:00:00 AM,"14 Dover St
Cambridge, MA
(42.3947842820005, -71.12647575399967)",iPhone,web-services
REQ400278,Closed,Repair Pothole in Street,02/24/2012 12:00:00 AM,02/27/2012 12:00:00 AM,"297 Cardinal Medeiros Ave
Cambridge, MA
(42.369005433000495, -71.09026990599966)",,web-services
REQ485362,Closed,Repair Pothole in Street,05/04/2014 12:00:00 AM,05/14/2014 12:00:00 AM,"70 Reed St
Cambridge, MA
(42.395407667000484, -71.13217724399965)",,web-services
REQ379252,Closed,Repair Pothole in Street,07/18/2011 12:00:00 AM,07/19/2011 12:00:00 AM,"906 Massachusetts Ave
Cambridge, MA
(42.36807678100047, -71.10822759799964)",,web-services
REQ451768,Closed,Repair Pothole in Street,06/18/2013 12:00:00 AM,06/20/2013 12:00:00 AM,"Highland St
Cambridge, MA
(42.37914789400048, -71.13378982999967)",,web-services
REQ496155,Closed,Repair Pothole in Street,07/26/2014 12:00:00 AM,07/31/2014 12:00:00 AM,"12 Essex St
Cambridge, MA
(42.365487517000474, -71.10265924099963)",iOS,web-services
REQ459532,Closed,Repair Pothole in Street,08/22/2013 12:00:00 AM,08/23/2013 12:00:00 AM,"Suffolk St
Cambridge, MA
(42.36617408400048, -71.09946898899966)",,web-services
REQ216860,Closed,Repair Pothole in Street,01/12/2009 12:00:00 AM,01/12/2009 12:00:00 AM,"Cambridge, MA
(42.366791640000486, -71.10600946299962)",,mknox
REQ478736,Closed,Repair Pothole in Street,02/27/2014 12:00:00 AM,02/27/2014 12:00:00 AM,"538 Huron Ave
Cambridge, MA
(42.379381424000485, -71.14564686499966)",,bsmyth
REQ371989,Closed,Repair Pothole in Street,05/10/2011 12:00:00 AM,05/10/2011 12:00:00 AM,"65 Eustis St
Cambridge, MA
(42.38343661100049, -71.11384789699963)",,bsmyth
REQ409462,Closed,Repair Pothole in Street,05/29/2012 12:00:00 AM,06/01/2012 12:00:00 AM,"Fifth St
Cambridge, MA
(42.37011582000048, -71.08343223999964)",,web-services
REQ445881,Closed,Repair Pothole in Street,04/29/2013 12:00:00 AM,04/29/2013 12:00:00 AM,"Cambridge, MA
(42.366791640000486, -71.10600946299962)",,mknox
REQ421585,Closed,Repair Pothole in Street,08/25/2012 12:00:00 AM,09/04/2012 12:00:00 AM,"60 School St
Cambridge, MA
(42.36387900900047, -71.09723515499962)",iPhone,web-services
REQ450537,Closed,Repair Pothole in Street,06/08/2013 12:00:00 AM,06/10/2013 12:00:00 AM,"250 Walden St
Cambridge, MA
(42.38623319900046, -71.13073112999967)",iPhone,web-services
REQ397925,Closed,Repair Pothole in Street,01/25/2012 12:00:00 AM,01/26/2012 12:00:00 AM,"Chauncy St
Cambridge, MA
(42.379631893000465, -71.12233387399965)",,web-services
REQ482412,Closed,Repair Pothole in Street,04/04/2014 12:00:00 AM,05/20/2014 12:00:00 AM,"222 Alewife Brook Pkwy
Cambridge, MA
(42.38925056400046, -71.14279021499965)",,web-services
REQ478677,Closed,Repair Pothole in Street,02/26/2014 12:00:00 AM,02/28/2014 12:00:00 AM,"Bennett St
Cambridge, MA
(42.37255814700046, -71.12261836599964)",,bsmyth
REQ385125,Closed,Repair Pothole in Street,09/07/2011 12:00:00 AM,09/16/2011 12:00:00 AM,"214 Charles St
Cambridge, MA
(42.368084267000484, -71.08454850299967)",,web-services
REQ499276,Closed,Repair Pothole in Street,08/20/2014 12:00:00 AM,08/18/2014 12:00:00 AM,"Broadway
Cambridge, MA
(42.37379121200047, -71.11232021999967)",,kpark
REQ478825,Closed,Repair Pothole in Street,02/28/2014 12:00:00 AM,03/04/2014 12:00:00 AM,"45 Stearns St
Cambridge, MA
(42.38579533100045, -71.13016996899967)",,web-services
REQ458005,Closed,Repair Pothole in Street,08/12/2013 12:00:00 AM,08/16/2013 12:00:00 AM,"23 Cambridge Terrace
Cambridge, MA
(42.3880964380005, -71.12328738999963)",iPhone,web-services
REQ482702,Closed,Repair Pothole in Street,04/08/2014 12:00:00 AM,04/14/2014 12:00:00 AM,"288 Green St
Cambridge, MA
(42.36473392500045, -71.10418601399965)",,web-services
REQ501840,Closed,Repair Pothole in Street,09/11/2014 12:00:00 AM,09/19/2014 12:00:00 AM,"9 Centre St
Cambridge, MA
(42.3695262650005, -71.10864188899967)",iOS,web-services
REQ217050,Closed,Repair Pothole in Street,01/13/2009 12:00:00 AM,01/13/2009 12:00:00 AM,"Cambridge, MA
(42.366791640000486, -71.10600946299962)",,mknox
REQ389288,Closed,Repair Pothole in Street,10/18/2011 12:00:00 AM,10/19/2011 12:00:00 AM,"Main St
Cambridge, MA
(42.3630826750005, -71.09493289899967)",,web-services
REQ371128,Closed,Repair Pothole in Street,05/03/2011 12:00:00 AM,05/03/2011 12:00:00 AM,"Tyler Ct
Cambridge, MA
(42.39831554500046, -71.13176765799966)",,bsmyth
REQ454658,Closed,Repair Pothole in Street,07/15/2013 12:00:00 AM,07/15/2013 12:00:00 AM,"Cambridge, MA
(42.366791640000486, -71.10600946299962)",,mknox
REQ477689,Closed,Repair Pothole in Street,02/19/2014 12:00:00 AM,03/10/2014 12:00:00 AM,"17 Buckingham St
Cambridge, MA
(42.37965136600047, -71.13005819799963)",,web-services
REQ441277,Closed,Repair Pothole in Street,03/11/2013 12:00:00 AM,03/14/2013 12:00:00 AM,"33 Portland St
Cambridge, MA
(42.36289782400047, -71.09364030599966)",iPhone,web-services
REQ464282,Closed,Repair Pothole in Street,10/04/2013 12:00:00 AM,10/08/2013 12:00:00 AM,"77 Garden St
Cambridge, MA
(42.383112466000455, -71.12778073099963)",iPhone,web-services
REQ478353,Closed,Repair Pothole in Street,02/24/2014 12:00:00 AM,02/24/2014 12:00:00 AM,"482 Putnam Ave
Cambridge, MA
(42.35853464900049, -71.10998660099966)",,bsmyth
REQ479611,Closed,Repair Pothole in Street,03/08/2014 12:00:00 AM,03/17/2014 12:00:00 AM,"77 Clifton St
Cambridge, MA
(42.39596539900049, -71.13628175699967)",,web-services
REQ481898,Closed,Repair Pothole in Street,04/01/2014 12:00:00 AM,04/02/2014 12:00:00 AM,"10 Sargent St
Cambridge, MA
(42.39286112400049, -71.13194333099966)",,bsmyth
REQ479493,Closed,Repair Pothole in Street,03/06/2014 12:00:00 AM,04/07/2014 12:00:00 AM,"2013 Massachusetts Ave
Cambridge, MA
(42.390634915000476, -71.12154744399965)",,web-services
REQ483614,Closed,Repair Pothole in Street,04/16/2014 12:00:00 AM,04/22/2014 12:00:00 AM,"16 Cottage St
Cambridge, MA
(42.36274393400049, -71.10620481199965)",iPhone,web-services
REQ474601,Closed,Repair Pothole in Street,01/16/2014 12:00:00 AM,01/22/2014 12:00:00 AM,"25 Clinton St
Cambridge, MA
(42.36893168800049, -71.10558257999963)",,web-services
REQ413133,Closed,Repair Pothole in Street,06/25/2012 12:00:00 AM,06/26/2012 12:00:00 AM,"35 Cameron Ave
Cambridge, MA
(42.398511914000494, -71.12903151499967)",,web-services
REQ381568,Closed,Repair Pothole in Street,08/04/2011 12:00:00 AM,08/10/2011 12:00:00 AM,"Mt Auburn St
Cambridge, MA
(42.37477654300045, -71.13163442099966)",,web-services
REQ475781,Closed,Repair Pothole in Street,01/31/2014 12:00:00 AM,02/06/2014 12:00:00 AM,"14 Eighth St
Cambridge, MA
(42.37125007900045, -71.08621502699964)",,web-services
REQ484642,Closed,Repair Pothole in Street,04/28/2014 12:00:00 AM,06/12/2014 12:00:00 AM,"181 Massachusetts Ave
Cambridge, MA
(42.36096707100046, -71.09614304599967)",,web-services
REQ480422,Closed,Repair Pothole in Street,03/17/2014 12:00:00 AM,03/19/2014 12:00:00 AM,"12 Oxford St
Cambridge, MA
(42.377252314000486, -71.11600727299964)",,bsmyth
REQ364809,Closed,Repair Pothole in Street,02/11/2011 12:00:00 AM,02/11/2011 12:00:00 AM,"50 Ames St
Cambridge, MA
(42.361196419000464, -71.08826493599963)",,bmclane
REQ482692,Closed,Repair Pothole in Street,04/08/2014 12:00:00 AM,04/14/2014 12:00:00 AM,"124 Raymond St
Cambridge, MA
(42.38700975900048, -71.12736803199965)",,web-services
REQ394285,Closed,Repair Pothole in Street,12/06/2011 12:00:00 AM,12/06/2011 12:00:00 AM,"Dana St
Cambridge, MA
(42.371862286000464, -71.10891370099966)",,mknox
REQ458743,Closed,Repair Pothole in Street,08/15/2013 12:00:00 AM,08/16/2013 12:00:00 AM,"507 Concord Ave
Cambridge, MA
(42.38714418100045, -71.14155668799964)",,web-services
REQ484766,Closed,Repair Pothole in Street,04/29/2014 12:00:00 AM,04/29/2014 12:00:00 AM,"Massachusetts Ave
Cambridge, MA
(42.37490578800049, -71.11861349599963)",,bsmyth
REQ478593,Closed,Repair Pothole in Street,02/26/2014 12:00:00 AM,02/26/2014 12:00:00 AM,"30 Mt Auburn St
Cambridge, MA
(42.370882501000494, -71.11568002499962)",,bsmyth
REQ410670,Closed,Repair Pothole in Street,06/06/2012 12:00:00 AM,06/07/2012 12:00:00 AM,"Aberdeen Ave
Cambridge, MA
(42.378699724000455, -71.14739182299962)",,web-services
REQ404615,Closed,Repair Pothole in Street,04/17/2012 12:00:00 AM,04/24/2012 12:00:00 AM,"Harvard Sq
Cambridge, MA
(42.37379360900047, -71.11903287199965)",,web-services
REQ474391,Closed,Repair Pothole in Street,01/15/2014 12:00:00 AM,01/16/2014 12:00:00 AM,"1 Flagg St
Cambridge, MA
(42.36775100000045, -71.11365000299963)",,web-services
REQ441208,Closed,Repair Pothole in Street,03/10/2013 12:00:00 AM,03/12/2013 12:00:00 AM,"186 Elm St
Cambridge, MA
(42.3930627740005, -71.12047006099965)",iPhone,web-services
REQ456212,Closed,Repair Pothole in Street,07/28/2013 12:00:00 AM,07/30/2013 12:00:00 AM,"Huron Ave
Cambridge, MA
(42.3805605280005, -71.14197653399964)",iPhone,web-services
REQ443150,Closed,Repair Pothole in Street,04/01/2013 12:00:00 AM,04/02/2013 12:00:00 AM,"Harris St
Cambridge, MA
(42.38385593600049, -71.11425320399962)",,web-services
REQ478426,Closed,Repair Pothole in Street,02/25/2014 12:00:00 AM,03/03/2014 12:00:00 AM,"1986 Massachusetts Ave
Cambridge, MA
(42.390314581000496, -71.12109574999965)",,web-services
REQ216866,Closed,Repair Pothole in Street,01/12/2009 12:00:00 AM,01/12/2009 12:00:00 AM,"Cambridge, MA
(42.366791640000486, -71.10600946299962)",,mknox
REQ377751,Closed,Repair Pothole in Street,06/30/2011 12:00:00 AM,07/19/2011 12:00:00 AM,"196 Washington St
Cambridge, MA
(42.36492241400049, -71.09673780999964)",,web-services
REQ483348,Closed,Repair Pothole in Street,04/14/2014 12:00:00 AM,04/23/2014 12:00:00 AM,"8 Russell St
Cambridge, MA
(42.39210522700046, -71.12331389199966)",0,web-services
REQ480148,Closed,Repair Pothole in Street,03/13/2014 12:00:00 AM,03/19/2014 12:00:00 AM,"74 Ellery St
Cambridge, MA
(42.37313982100045, -71.10940354599967)",,web-services
REQ371856,Closed,Repair Pothole in Street,05/09/2011 12:00:00 AM,05/09/2011 12:00:00 AM,"Pleasant St
Cambridge, MA
(42.36259393100045, -71.10990810799967)",,bsmyth
REQ371777,Closed,Repair Pothole in Street,05/09/2011 12:00:00 AM,05/09/2011 12:00:00 AM,"112 Walden St
Cambridge, MA
(42.387772647000475, -71.12630175999965)",,bsmyth
REQ482650,Closed,Repair Pothole in Street,04/08/2014 12:00:00 AM,04/14/2014 12:00:00 AM,"Third St
Cambridge, MA
(42.36974422700047, -71.08011870399963)",,cfosher
REQ473923,Closed,Repair Pothole in Street,01/10/2014 12:00:00 AM,01/10/2014 12:00:00 AM,"Memorial Dr
Cambridge, MA
(42.37117283100048, -71.12431202299967)",,web-services
REQ196022,Closed,Repair Pothole in Street,02/05/2008 12:00:00 AM,02/13/2008 12:00:00 AM,"23 Valentine St
Cambridge, MA
(42.3606145170005, -71.10632580099963)",,bozug
REQ474797,Closed,Repair Pothole in Street,01/17/2014 12:00:00 AM,01/17/2014 12:00:00 AM,"River St
Cambridge, MA
(42.36322223700046, -71.11077565899967)",,dalmeida
REQ479328,Closed,Repair Pothole in Street,03/05/2014 12:00:00 AM,03/10/2014 12:00:00 AM,"29 Springfield St
Cambridge, MA
(42.37403231200045, -71.10043216999964)",,web-services
REQ489418,Closed,Repair Pothole in Street,06/04/2014 12:00:00 AM,06/09/2014 12:00:00 AM,"1 Broadway
Cambridge, MA
(42.36221618900049, -71.08311654099964)",,web-services
REQ479653,Closed,Repair Pothole in Street,03/10/2014 12:00:00 AM,03/12/2014 12:00:00 AM,"77 Huron Ave
Cambridge, MA
(42.384313498000495, -71.12883908299966)",,web-services
REQ492205,Closed,Repair Pothole in Street,06/25/2014 12:00:00 AM,06/25/2014 12:00:00 AM,"27 Lancaster St
Cambridge, MA
(42.38568586500048, -71.12149904899962)",,sdagord
REQ474813,Closed,Repair Pothole in Street,01/17/2014 12:00:00 AM,01/23/2014 12:00:00 AM,"172 Prospect St
Cambridge, MA
(42.36930041800048, -71.10101378199965)",,web-services
REQ374311,Closed,Repair Pothole in Street,06/01/2011 12:00:00 AM,06/21/2011 12:00:00 AM,"Griswold St
Cambridge, MA
(42.39225335500049, -71.15634850699962)",,web-services
REQ460678,Closed,Repair Pothole in Street,09/04/2013 12:00:00 AM,09/04/2013 12:00:00 AM,"Cambridge, MA
(42.366791640000486, -71.10600946299962)",,mknox
REQ473081,Closed,Repair Pothole in Street,12/30/2013 12:00:00 AM,12/30/2013 12:00:00 AM,"205 Alewife Brook Pkwy
Cambridge, MA
(42.38979029300049, -71.14241526799964)",,tmagliozzi
REQ432345,Closed,Repair Pothole in Street,12/03/2012 12:00:00 AM,12/05/2012 12:00:00 AM,"Aberdeen Ave
Cambridge, MA
(42.378699724000455, -71.14739182299962)",,web-services
REQ391654,Closed,Repair Pothole in Street,11/02/2011 12:00:00 AM,11/09/2011 12:00:00 AM,"160 Fifth St
Cambridge, MA
(42.36829101900048, -71.08383556499967)",,web-services
REQ473116,Closed,Repair Pothole in Street,12/30/2013 12:00:00 AM,12/31/2013 12:00:00 AM,"Massachusetts Ave
Cambridge, MA
(42.37490578800049, -71.11861349599963)",,tmagliozzi
REQ473040,Closed,Repair Pothole in Street,12/29/2013 12:00:00 AM,12/30/2013 12:00:00 AM,"159 Cambridge St
Cambridge, MA
(42.370876739000494, -71.07842675399962)",,web-services
REQ402118,Closed,Repair Pothole in Street,03/20/2012 12:00:00 AM,03/21/2012 12:00:00 AM,"75 Plymouth St
Cambridge, MA
(42.36899621500049, -71.09374634099964)",,web-services
REQ475274,Closed,Repair Pothole in Street,01/23/2014 12:00:00 AM,01/31/2014 12:00:00 AM,"Cambridgepark Dr
Cambridge, MA
(42.39467539900045, -71.14456117299966)",,web-services
REQ478583,Closed,Repair Pothole in Street,02/26/2014 12:00:00 AM,02/26/2014 12:00:00 AM,"314 Harvard St
Cambridge, MA
(42.369933020000474, -71.10658852199964)",,bsmyth
REQ400673,Closed,Repair Pothole in Street,02/29/2012 12:00:00 AM,02/29/2012 12:00:00 AM,"Mason St
Cambridge, MA
(42.376279696000495, -71.12334344399966)",,web-services
REQ447418,Closed,Repair Pothole in Street,05/10/2013 12:00:00 AM,05/14/2013 12:00:00 AM,"42 Trowbridge St
Cambridge, MA
(42.37224104100045, -71.11144308499962)",iPhone,web-services
REQ478154,Closed,Repair Pothole in Street,02/22/2014 12:00:00 AM,03/04/2014 12:00:00 AM,"82 Larchwood Dr
Cambridge, MA
(42.378056607000474, -71.14603343299967)",,web-services
REQ410976,Closed,Repair Pothole in Street,06/11/2012 12:00:00 AM,06/12/2012 12:00:00 AM,"310 Prospect St
Cambridge, MA
(42.37290014600046, -71.09844419399963)",iPhone,web-services
REQ446676,Closed,Repair Pothole in Street,05/03/2013 12:00:00 AM,05/03/2013 12:00:00 AM,"Cambridge, MA
(42.366791640000486, -71.10600946299962)",,mknox
REQ380927,Closed,Repair Pothole in Street,08/01/2011 12:00:00 AM,08/05/2011 12:00:00 AM,"2 Mt Auburn St
Cambridge, MA
(42.37013236500047, -71.11352986799966)",,web-services
REQ381018,Closed,Repair Pothole in Street,08/01/2011 12:00:00 AM,08/04/2011 12:00:00 AM,"Massachusetts Ave
Cambridge, MA
(42.37490578800049, -71.11861349599963)",,web-services
REQ371811,Closed,Repair Pothole in Street,05/09/2011 12:00:00 AM,05/09/2011 12:00:00 AM,"Washington St
Cambridge, MA
(42.3864426180005, -71.16069717899967)",,bsmyth
REQ475308,Closed,Repair Pothole in Street,01/24/2014 12:00:00 AM,02/06/2014 12:00:00 AM,"Kirkland St
Cambridge, MA
(42.37719834000046, -71.11144704799966)",,web-services
REQ403674,Closed,Repair Pothole in Street,04/05/2012 12:00:00 AM,04/10/2012 12:00:00 AM,"290 Main St
Cambridge, MA
(42.36236252900045, -71.08546258699965)",,web-services
REQ483140,Closed,Repair Pothole in Street,04/12/2014 12:00:00 AM,04/22/2014 12:00:00 AM,"1560 Massachusetts Ave
Cambridge, MA
(42.37856015400047, -71.12046429999964)",,web-services
REQ388901,Closed,Repair Pothole in Street,10/14/2011 12:00:00 AM,10/19/2011 12:00:00 AM,"324 Green St
Cambridge, MA
(42.365088906000494, -71.10477896899965)",,web-services
REQ376709,Closed,Repair Pothole in Street,06/21/2011 12:00:00 AM,06/27/2011 12:00:00 AM,"72 Rice St
Cambridge, MA
(42.394104436000475, -71.12991531499966)",,web-services
REQ484604,Closed,Repair Pothole in Street,04/28/2014 12:00:00 AM,05/20/2014 12:00:00 AM,"Field St
Cambridge, MA
(42.386314160000495, -71.13675050799964)",,web-services
REQ474566,Closed,Repair Pothole in Street,01/16/2014 12:00:00 AM,01/23/2014 12:00:00 AM,"40 Pemberton St
Cambridge, MA
(42.39162011600047, -71.12580512599965)",,web-services
REQ475435,Closed,Repair Pothole in Street,01/27/2014 12:00:00 AM,01/27/2014 12:00:00 AM,"50 Hampshire St
Cambridge, MA
(42.36697626500046, -71.09265973999965)",,bsmyth
REQ483128,Closed,Repair Pothole in Street,04/11/2014 12:00:00 AM,04/12/2014 12:00:00 AM,"211 Hurley St
Cambridge, MA
(42.36840624700045, -71.08122679899964)",iPhone,web-services
REQ480470,Closed,Repair Pothole in Street,03/17/2014 12:00:00 AM,03/21/2014 12:00:00 AM,"36 Garfield St
Cambridge, MA
(42.38367167700045, -71.11781174699962)",,web-services
REQ385489,Closed,Repair Pothole in Street,09/11/2011 12:00:00 AM,09/16/2011 12:00:00 AM,"301 Binney St
Cambridge, MA
(42.366461383000455, -71.08813063499963)",,web-services
REQ396748,Closed,Repair Pothole in Street,01/09/2012 12:00:00 AM,01/12/2012 12:00:00 AM,"9 Walnut Ave
Cambridge, MA
(42.38641007400048, -71.12222407999963)",,web-services
REQ473667,Closed,Repair Pothole in Street,01/07/2014 12:00:00 AM,01/22/2014 12:00:00 AM,"323 Concord Ave
Cambridge, MA
(42.384345761000475, -71.13512939099962)",,bsmyth
REQ470314,Closed,Repair Pothole in Street,11/24/2013 12:00:00 AM,11/26/2013 12:00:00 AM,"446 Cambridge Park Dr
Cambridge, MA
(42.37147246900048, -71.08360395599965)",,web-services
REQ480779,Closed,Repair Pothole in Street,03/20/2014 12:00:00 AM,03/26/2014 12:00:00 AM,"59 Moulton St
Cambridge, MA
(42.39186785700048, -71.14788745499965)",,web-services
REQ478480,Closed,Repair Pothole in Street,02/25/2014 12:00:00 AM,03/04/2014 12:00:00 AM,"101 Raymond St
Cambridge, MA
(42.38622381400046, -71.12682204299966)",,web-services
REQ438976,Closed,Repair Pothole in Street,02/13/2013 12:00:00 AM,02/20/2013 12:00:00 AM,"King St
Cambridge, MA
(42.38968677200046, -71.12422827499967)",,web-services
REQ474350,Closed,Repair Pothole in Street,01/14/2014 12:00:00 AM,01/15/2014 12:00:00 AM,"36 Walden St
Cambridge, MA
(42.39002996700049, -71.12419423599965)",,web-services
REQ406031,Closed,Repair Pothole in Street,04/30/2012 12:00:00 AM,05/16/2012 12:00:00 AM,"Lambert St
Cambridge, MA
(42.37249565200045, -71.08678378399964)",,web-services
REQ412243,Closed,Repair Pothole in Street,06/19/2012 12:00:00 AM,06/20/2012 12:00:00 AM,"1000 Jackson Pl
Cambridge, MA
(42.3918552130005, -71.13502541599962)",,web-services
REQ444144,Closed,Repair Pothole in Street,04/10/2013 12:00:00 AM,04/16/2013 12:00:00 AM,"362 Washington St
Cambridge, MA
(42.365562415000454, -71.09946857299963)",iPhone,web-services
REQ481702,Closed,Repair Pothole in Street,03/30/2014 12:00:00 AM,04/02/2014 12:00:00 AM,"Dudley St
Cambridge, MA
(42.39574993700046, -71.13264676899962)",,web-services
REQ473088,Closed,Repair Pothole in Street,12/30/2013 12:00:00 AM,12/30/2013 12:00:00 AM,"2303 Massachusetts Ave
Cambridge, MA
(42.3952079710005, -71.12771112899964)",,tmagliozzi
REQ479627,Closed,Repair Pothole in Street,03/08/2014 12:00:00 AM,03/12/2014 12:00:00 AM,"67 Huron Ave
Cambridge, MA
(42.384474817000466, -71.12859595299966)",iPhone,web-services
REQ401269,Closed,Repair Pothole in Street,03/08/2012 12:00:00 AM,03/12/2012 12:00:00 AM,"Ballord Pl
Cambridge, MA
(42.36377166700049, -71.11334765099963)",,web-services
REQ478511,Closed,Repair Pothole in Street,02/25/2014 12:00:00 AM,03/06/2014 12:00:00 AM,"Craigie St
Cambridge, MA
(42.37863086600049, -71.12805054799964)",,bsmyth
REQ418592,Closed,Repair Pothole in Street,08/01/2012 12:00:00 AM,08/06/2012 12:00:00 AM,"300 Allston St
Cambridge, MA
(42.360547133000466, -71.11169431199966)",,web-services
